account_id,customer_id,account_type,open_date,status,balance
4266,640,Checking,2021-09-26,Closed,92714.91
4267,3529,Checking,2021-08-11,Active,115809.33
4268,3722,Investment,2022-03-24,Active,49565.31
4269,9,Checking,2022-04-21,Active,80504.16
4270,3102,Savings,2022-09-26,Active,41084.06
4271,1047,Checking,2024-01-26,Active,38499.2
4272,139,Savings,2021-05-06,Active,16566.18
4273,2908,Investment,2021-04-08,Closed,36818.99
4274,2804,Savings,2024-11-02,Active,127445.27
4275,1966,Credit Card,2025-04-04,Active,141866.2
4276,1304,Savings,2023-03-07,Active,134094.15
4277,2985,Credit Card,2025-04-24,Active,140932.79
4278,3135,Savings,2025-08-05,Active,91246.44
4279,3044,Credit Card,2023-02-27,Closed,82181.62
4280,1800,Savings,2025-09-05,Active,90553.17
4281,2370,Checking,2022-03-02,Active,86963.72
4282,2877,Credit Card,2021-06-12,Closed,82268.31
4283,4348,Checking,2022-01-18,Active,72603.39
4284,4176,Investment,2022-05-12,Active,2311.51
4285,584,Investment,2024-02-23,Active,94858.81
4286,4822,Credit Card,2025-10-22,Closed,113502.89
4287,146,Investment,2025-09-02,Active,51550.14
4288,3437,Credit Card,2021-11-19,Closed,96229.37
4289,30,Savings,2022-03-05,Closed,15361.21
4290,4377,Investment,2025-07-12,Active,78300.85
4291,2689,Checking,2021-04-20,Active,5666.17
4292,2797,Savings,2024-09-19,Active,38186.43
4293,4796,Investment,2021-04-07,Active,31619.49
4294,171,Investment,2024-07-19,Active,137979.35
4295,2060,Investment,2023-09-11,Active,92274.69
4296,340,Credit Card,2021-11-02,Active,123791.74
4297,2203,Investment,2021-01-27,Active,95499.91
4298,4704,Checking,2023-09-18,Active,18558.49
4299,1482,Savings,2021-04-29,Closed,73500.44
4300,1473,Checking,2024-06-04,Closed,92948.56
4301,2070,Investment,2021-09-14,Active,146830.36
4302,3214,Investment,2023-05-01,Active,72770.69
4303,240,Savings,2023-09-28,Active,27851.12
4304,2799,Credit Card,2023-05-11,Active,148302.83
4305,205,Savings,2024-01-19,Active,143078.04
4306,1580,Checking,2021-01-24,Active,110608.33
4307,656,Savings,2024-07-25,Active,14041.58
4308,1298,Checking,2024-03-10,Active,125948.78
4309,4033,Checking,2022-08-28,Closed,131503.82
4310,2194,Checking,2022-03-08,Closed,4118.04
4311,2432,Savings,2021-10-31,Active,59974.34
4312,1150,Savings,2022-03-11,Active,57606.73
4313,2066,Investment,2022-07-30,Active,6201.44
4314,396,Investment,2025-06-08,Active,64793.76
4315,1941,Investment,2023-10-04,Active,11323.76
4316,1002,Checking,2024-01-18,Active,9464.47
4317,1319,Checking,2025-07-10,Active,70903.13
4318,4367,Checking,2025-01-14,Active,98467.7
4319,3737,Credit Card,2021-05-05,Closed,41077.86
4320,3511,Credit Card,2025-02-24,Active,68454.15
4321,2988,Checking,2023-07-11,Active,120930.64
4322,1843,Investment,2023-03-28,Active,95167.97
4323,2290,Investment,2025-04-23,Active,125101.9
4324,170,Savings,2025-08-03,Closed,79623.43
4325,4424,Investment,2025-01-06,Active,24754.13
4326,353,Checking,2024-01-07,Active,47714.56
4327,1754,Credit Card,2022-02-01,Active,4208.27
4328,4462,Checking,2021-12-23,Closed,127374.37
4329,18,Savings,2021-02-18,Closed,142967.69
4330,3839,Credit Card,2022-12-17,Active,67277.3
4331,1658,Investment,2025-07-22,Active,118590.37
4332,733,Savings,2023-05-20,Active,51554.07
4333,853,Savings,2023-08-23,Active,8378.35
4334,2859,Savings,2023-11-05,Active,71467.66
4335,1436,Savings,2023-03-07,Active,129903.5
4336,4458,Checking,2025-04-20,Active,83231.77
4337,107,Investment,2024-01-02,Active,16543.49
4338,3010,Checking,2023-10-26,Active,46029.95
4339,1898,Investment,2021-05-04,Active,102372.05
4340,3805,Savings,2023-09-18,Active,15438.58
4341,3648,Investment,2021-08-08,Active,618.25
4342,4349,Investment,2021-07-14,Closed,135094.98
4343,1909,Savings,2023-01-23,Active,50406.96
4344,3427,Savings,2023-09-19,Closed,17624.62
4345,103,Checking,2023-07-15,Closed,80352.67
4346,4309,Investment,2024-08-13,Active,63168.07
4347,2517,Credit Card,2021-07-26,Closed,133012.65
4348,2867,Credit Card,2025-11-27,Closed,82613.77
4349,2750,Investment,2022-01-28,Active,146562.3
4350,2809,Credit Card,2021-12-20,Closed,66916.55
4351,3112,Investment,2024-01-08,Closed,121780.66
4352,1812,Credit Card,2024-10-25,Active,58510.37
4353,3161,Savings,2021-03-11,Active,146137.6
4354,2042,Investment,2024-09-06,Active,15427.39
4355,140,Credit Card,2024-06-13,Active,101993.35
4356,629,Checking,2022-12-21,Closed,109395.06
4357,1823,Savings,2021-10-16,Active,97749.76
4358,3995,Savings,2023-10-04,Active,107800.95
4359,3429,Checking,2021-06-04,Active,95975.64
4360,4986,Credit Card,2024-12-15,Active,34900.54
4361,4138,Credit Card,2025-05-04,Active,59335.17
4362,4749,Checking,2024-10-31,Closed,28185.02
4363,4169,Credit Card,2021-06-28,Closed,59941.99
4364,1582,Checking,2021-02-24,Active,141276.17
4365,4277,Credit Card,2022-03-18,Active,41479.68
4366,4649,Investment,2022-02-24,Active,48598.88
4367,4321,Investment,2021-05-06,Closed,92523.4
4368,2039,Investment,2022-08-06,Active,44571.61
4369,2135,Investment,2021-07-12,Closed,58452.25
4370,773,Investment,2025-06-28,Active,36591.26
4371,3335,Investment,2022-08-09,Active,20007.2
4372,1647,Investment,2021-10-14,Active,109540.49
4373,4281,Checking,2023-09-17,Active,87763.32
4374,2750,Investment,2021-08-02,Active,84242.54
4375,4827,Credit Card,2021-03-24,Active,40089.57
4376,1265,Savings,2023-02-13,Closed,71778.1
4377,1686,Checking,2022-04-03,Active,50974.04
4378,788,Investment,2021-09-25,Closed,147429.11
4379,1827,Checking,2022-06-29,Active,119720.27
4380,3624,Credit Card,2025-11-11,Active,138044.2
4381,3831,Credit Card,2023-05-22,Active,127542.24
4382,1058,Investment,2022-09-14,Closed,77648.57
4383,2713,Checking,2025-04-11,Closed,89111.38
4384,546,Credit Card,2023-09-04,Active,69475.56
4385,2028,Savings,2023-01-31,Active,49491.76
4386,3722,Credit Card,2021-03-01,Active,94029.61
4387,2904,Investment,2025-07-08,Active,102601.07
4388,4314,Investment,2021-03-31,Closed,63216.28
4389,4381,Credit Card,2023-07-31,Active,34263.81
4390,2046,Savings,2021-09-01,Closed,65638.3
4391,4059,Savings,2024-01-03,Active,52847.05
4392,2345,Savings,2024-01-13,Active,138064.8
4393,2969,Credit Card,2021-09-17,Active,58341.79
4394,127,Savings,2024-09-20,Active,121135.39
4395,2534,Investment,2021-08-09,Closed,105174.99
4396,2891,Investment,2022-09-30,Active,121207.99
4397,809,Checking,2021-07-31,Active,98291.39
4398,2400,Investment,2024-10-11,Active,85441.78
4399,652,Savings,2024-07-12,Active,141127.85
4400,2568,Credit Card,2023-12-01,Active,84227.99
4401,68,Checking,2024-10-12,Active,69073.5
4402,602,Investment,2021-10-05,Closed,104747.48
4403,2636,Credit Card,2023-02-28,Active,124223.7
4404,4929,Checking,2021-01-10,Closed,42626.72
4405,3994,Credit Card,2024-03-13,Active,136865.7
4406,17,Savings,2024-09-07,Active,119103.14
4407,4407,Savings,2024-05-03,Active,85143.16
4408,367,Investment,2025-11-01,Active,124303.53
4409,4957,Investment,2024-06-19,Active,83599.35
4410,2421,Savings,2021-03-09,Active,69955.24
4411,2063,Savings,2022-10-22,Closed,96173.34
4412,4548,Savings,2023-07-17,Active,139355.26
4413,1950,Investment,2024-02-01,Active,63257.33
4414,3392,Checking,2021-03-31,Active,55075.85
4415,4455,Checking,2021-02-22,Active,1535.56
4416,2027,Checking,2021-01-01,Active,139197.46
4417,3737,Savings,2024-01-07,Closed,129857.37
4418,3925,Savings,2024-07-13,Active,8141.86
4419,1562,Investment,2021-01-21,Active,9681.41
4420,4444,Investment,2021-05-09,Active,140960.92
4421,1680,Investment,2025-11-24,Closed,141741.78
4422,3208,Checking,2021-12-09,Active,40732.54
4423,2855,Checking,2025-10-10,Active,67078.45
4424,1040,Savings,2023-07-20,Active,124857.19
4425,4869,Savings,2022-09-24,Closed,32890.67
4426,4407,Savings,2025-04-24,Active,87770.92
4427,3199,Investment,2022-02-15,Active,92556.96
4428,2877,Checking,2024-06-01,Active,91601.58
4429,1882,Credit Card,2022-05-07,Active,127452.49
4430,4131,Investment,2022-12-15,Active,133888.12
4431,1811,Investment,2022-06-22,Active,97322.08
4432,4989,Investment,2021-07-19,Active,99560.5
4433,220,Credit Card,2022-12-19,Closed,55168.94
4434,152,Savings,2024-11-30,Closed,13400.76
4435,4794,Checking,2024-05-16,Active,10140.4
4436,3834,Credit Card,2024-03-05,Active,97986.36
4437,1533,Checking,2023-08-09,Active,49580.65
4438,2157,Checking,2024-01-14,Active,84582.44
4439,992,Savings,2023-08-28,Active,50909.47
4440,4228,Investment,2022-09-09,Active,88242.27
4441,352,Checking,2025-09-20,Active,63422.79
4442,4528,Investment,2025-05-17,Active,110385.37
4443,182,Savings,2023-10-08,Active,124320.84
4444,4567,Checking,2024-07-30,Active,68796.27
4445,170,Investment,2021-06-14,Active,129677.49
4446,2637,Credit Card,2023-07-04,Active,98810.57
4447,1056,Credit Card,2022-11-08,Active,131049.89
4448,3455,Checking,2023-10-22,Active,63939.94
4449,4914,Checking,2025-02-01,Active,16039.26
4450,4605,Savings,2021-08-16,Active,57336.94
4451,1249,Savings,2022-07-14,Active,93291.34
4452,2339,Investment,2025-05-27,Active,1197.98
4453,2826,Checking,2021-08-26,Closed,134493.06
4454,3674,Credit Card,2021-10-12,Active,117274.68
4455,415,Credit Card,2024-06-26,Closed,103519.85
4456,1306,Credit Card,2025-09-12,Closed,72917.46
4457,3753,Savings,2023-03-03,Active,141616.84
4458,4354,Credit Card,2022-03-12,Closed,20238.66
4459,4396,Checking,2024-05-20,Active,128868.85
4460,466,Investment,2021-03-17,Active,40421.68
4461,3770,Checking,2022-09-22,Active,123085.82
4462,1103,Savings,2021-04-04,Active,29615.99
4463,2589,Investment,2025-05-19,Active,68774.78
4464,1760,Investment,2025-05-11,Active,139648.86
4465,3934,Credit Card,2023-02-14,Closed,54307.99
4466,2927,Savings,2022-12-12,Active,76584.01
4467,4567,Investment,2022-10-26,Active,4158.27
4468,3492,Investment,2025-04-10,Active,147871.32
4469,4104,Savings,2023-09-04,Closed,46827.04
4470,4180,Checking,2023-08-27,Active,7221.84
4471,441,Credit Card,2021-12-26,Active,39548.45
4472,2172,Savings,2022-11-29,Active,43214.27
4473,4176,Savings,2022-12-17,Active,95497.5
4474,4168,Credit Card,2022-08-10,Closed,1404.92
4475,969,Credit Card,2024-11-12,Active,5766.34
4476,3160,Savings,2022-03-11,Closed,6535.6
4477,4943,Checking,2022-11-17,Active,78625.01
4478,4838,Checking,2023-03-18,Active,80455.14
4479,3612,Credit Card,2025-10-19,Active,49191.0
4480,2289,Savings,2021-12-01,Active,99943.13
4481,2017,Savings,2024-08-19,Active,11945.27
4482,3771,Investment,2025-10-01,Active,12606.59
4483,48,Checking,2025-10-29,Closed,66502.24
4484,3775,Savings,2022-08-27,Closed,8214.5
4485,2163,Checking,2024-01-23,Active,90740.41
4486,3593,Credit Card,2021-07-23,Active,102825.54
4487,4698,Credit Card,2025-04-26,Closed,38307.59
4488,4952,Credit Card,2022-02-25,Closed,58870.13
4489,4234,Savings,2023-12-29,Closed,12683.6
4490,743,Investment,2024-12-05,Closed,57773.35
4491,2592,Checking,2023-12-09,Active,28763.25
4492,3394,Credit Card,2024-07-23,Active,108982.28
4493,3663,Checking,2025-09-11,Active,129001.36
4494,1587,Checking,2024-09-20,Active,148927.82
4495,163,Credit Card,2023-01-29,Closed,45229.17
4496,1147,Credit Card,2024-07-10,Active,93365.1
4497,4406,Investment,2025-04-11,Closed,86197.23
4498,3067,Checking,2024-03-03,Active,62656.2
4499,742,Checking,2022-04-11,Closed,78005.15
4500,3695,Savings,2025-11-11,Active,117303.15
4501,1981,Credit Card,2022-12-15,Active,26071.87
4502,1933,Credit Card,2025-04-16,Active,87658.65
4503,1413,Savings,2022-02-18,Active,104108.95
4504,458,Savings,2025-03-15,Active,52455.56
4505,4096,Checking,2021-06-08,Closed,149075.61
4506,3812,Savings,2022-07-07,Active,15851.27
4507,2319,Savings,2024-05-07,Closed,30573.68
4508,4062,Checking,2024-12-06,Active,31227.37
4509,3807,Checking,2022-06-10,Active,78937.19
4510,609,Investment,2021-04-02,Active,117285.7
4511,3970,Savings,2023-03-06,Active,41432.23
4512,1701,Investment,2022-07-28,Active,27627.95
4513,3075,Savings,2022-03-03,Active,60012.87
4514,605,Investment,2024-12-25,Active,89066.54
4515,4484,Investment,2024-09-21,Active,121823.82
4516,2710,Checking,2021-11-05,Active,108303.48
4517,723,Savings,2022-07-05,Active,128242.21
4518,781,Savings,2023-08-31,Active,100448.17
4519,4157,Checking,2023-01-20,Active,109668.13
4520,2556,Credit Card,2024-01-03,Active,58574.77
4521,1161,Savings,2025-08-11,Active,43452.06
4522,3856,Savings,2021-11-11,Active,5811.96
4523,2618,Credit Card,2025-01-23,Active,7296.04
4524,3323,Checking,2021-06-07,Active,92114.75
4525,35,Credit Card,2022-06-30,Active,71253.99
4526,1353,Credit Card,2022-02-07,Active,76233.87
4527,293,Credit Card,2025-03-21,Closed,84580.12
4528,1848,Credit Card,2022-03-25,Active,142528.38
4529,3292,Credit Card,2022-05-07,Active,79109.47
4530,1261,Credit Card,2024-02-14,Active,92072.38
4531,3595,Investment,2022-09-01,Active,7047.43
4532,2829,Credit Card,2025-01-07,Closed,106860.15
4533,1709,Savings,2025-08-18,Active,69396.99
4534,1031,Investment,2023-04-12,Active,86911.76
4535,2367,Credit Card,2021-01-21,Active,68664.71
4536,3034,Checking,2021-02-23,Closed,121192.08
4537,128,Investment,2022-11-14,Closed,52377.99
4538,2648,Checking,2023-11-23,Closed,48799.67
4539,3252,Investment,2025-11-12,Active,24988.84
4540,1387,Savings,2022-08-16,Active,38182.59
4541,149,Investment,2021-05-06,Active,103684.98
4542,4704,Checking,2021-08-04,Closed,127960.19
4543,3845,Checking,2025-09-13,Active,57579.33
4544,1984,Checking,2022-11-28,Active,126847.17
4545,1205,Checking,2025-09-03,Active,82364.26
4546,892,Savings,2021-10-01,Active,24078.42
4547,3369,Checking,2024-10-23,Active,795.84
4548,1079,Credit Card,2024-07-26,Active,45043.01
4549,1194,Savings,2022-06-20,Active,43442.94
4550,184,Savings,2021-11-01,Active,116212.65
4551,457,Checking,2021-01-31,Active,29006.87
4552,3667,Savings,2023-12-15,Active,40081.2
4553,1932,Checking,2022-11-13,Closed,85292.58
4554,1912,Savings,2022-11-19,Active,90822.83
4555,3119,Investment,2021-08-27,Closed,27977.11
4556,2300,Credit Card,2025-02-17,Closed,110420.28
4557,3079,Checking,2022-08-09,Closed,69026.62
4558,2973,Investment,2022-03-18,Active,135813.2
4559,29,Savings,2024-02-05,Active,96469.83
4560,326,Checking,2024-05-08,Closed,37274.58
4561,1946,Checking,2023-02-11,Active,73030.58
4562,1538,Credit Card,2021-09-07,Closed,70747.51
4563,1343,Checking,2023-05-14,Closed,112010.08
4564,1621,Savings,2023-05-30,Active,44076.1
4565,4901,Investment,2024-10-01,Closed,129811.2
4566,1602,Savings,2024-01-19,Active,29539.62
4567,4117,Checking,2021-11-16,Active,65110.41
4568,4867,Savings,2021-11-24,Active,148745.77
4569,4343,Savings,2025-10-16,Active,78545.55
4570,678,Credit Card,2022-02-08,Active,108419.65
4571,1782,Checking,2022-11-23,Closed,22109.91
4572,225,Credit Card,2025-04-29,Active,131678.33
4573,786,Credit Card,2022-07-24,Active,26179.62
4574,2773,Savings,2021-11-25,Active,38120.18
4575,3029,Investment,2023-03-06,Active,78599.11
4576,4648,Savings,2022-03-28,Active,5673.53
4577,3400,Savings,2021-11-17,Active,96587.08
4578,3761,Checking,2022-07-25,Active,138510.15
4579,2802,Savings,2024-02-07,Active,107494.11
4580,3661,Credit Card,2023-11-08,Active,109839.07
4581,4993,Credit Card,2021-02-14,Active,114485.46
4582,4746,Credit Card,2024-08-01,Active,84428.23
4583,2961,Credit Card,2024-03-14,Active,76560.65
4584,1517,Investment,2022-12-09,Active,34136.76
4585,1566,Checking,2021-01-29,Closed,1169.53
4586,3452,Checking,2025-11-25,Closed,90649.16
4587,2487,Credit Card,2023-10-28,Closed,102350.07
4588,2336,Credit Card,2023-08-14,Active,111601.61
4589,803,Savings,2022-07-05,Active,143143.87
4590,3120,Credit Card,2025-11-16,Active,83621.81
4591,3122,Savings,2024-03-16,Active,68982.13
4592,6,Savings,2025-03-09,Active,122904.85
4593,3023,Credit Card,2025-07-03,Active,119499.27
4594,509,Credit Card,2025-03-17,Active,110960.22
4595,1458,Credit Card,2024-08-31,Active,21853.79
4596,3344,Investment,2023-07-02,Active,117999.78
4597,4667,Credit Card,2025-08-22,Active,110975.79
4598,4657,Credit Card,2023-04-04,Closed,5792.69
4599,1642,Credit Card,2023-05-19,Active,126284.44
4600,2662,Savings,2025-04-05,Active,4007.59
4601,2623,Savings,2022-07-09,Active,146758.45
4602,551,Savings,2022-08-28,Active,130337.25
4603,1702,Checking,2023-09-07,Active,22828.89
4604,2184,Checking,2022-01-25,Active,91500.15
4605,2746,Investment,2024-10-16,Active,97756.55
4606,248,Credit Card,2024-06-21,Active,109127.67
4607,640,Savings,2025-03-11,Active,148713.83
4608,1339,Investment,2025-02-19,Active,88176.18
4609,2308,Investment,2023-06-17,Active,65512.44
4610,3124,Credit Card,2022-08-18,Active,76186.31
4611,1907,Investment,2021-03-17,Active,69300.34
4612,650,Checking,2025-02-13,Active,110107.8
4613,895,Credit Card,2021-10-04,Active,78794.85
4614,76,Investment,2023-02-01,Active,141395.48
4615,859,Investment,2021-08-19,Active,107610.44
4616,162,Credit Card,2021-02-22,Active,87833.8
4617,448,Checking,2024-09-09,Closed,25847.5
4618,1576,Checking,2024-11-09,Active,137668.56
4619,1418,Credit Card,2021-03-05,Active,2933.3
4620,3394,Checking,2022-08-16,Active,13296.98
4621,602,Investment,2021-05-01,Active,100851.14
4622,2249,Savings,2024-11-03,Active,4868.62
4623,2851,Checking,2023-01-29,Active,13680.61
4624,4278,Investment,2023-11-18,Active,6315.07
4625,3402,Investment,2021-02-01,Closed,145016.58
4626,2931,Checking,2024-08-19,Active,17844.35
4627,4280,Credit Card,2022-04-12,Active,50153.63
4628,173,Credit Card,2024-03-06,Active,40242.31
4629,1078,Investment,2023-07-27,Active,102952.27
4630,533,Savings,2022-12-03,Closed,17671.31
4631,2744,Checking,2021-09-08,Active,136128.66
4632,3559,Investment,2021-12-23,Active,38780.16
4633,3030,Savings,2024-06-16,Active,17223.41
4634,3219,Investment,2021-08-04,Active,2057.42
4635,2087,Investment,2024-11-29,Active,142083.65
4636,2849,Checking,2022-03-18,Active,74768.28
4637,4090,Savings,2021-06-02,Active,1530.99
4638,1189,Checking,2022-10-22,Active,48471.69
4639,1449,Checking,2022-09-08,Closed,108021.97
4640,283,Investment,2025-02-23,Active,47981.35
4641,1887,Savings,2025-07-23,Closed,6326.94
4642,123,Savings,2024-04-07,Active,125056.03
4643,4840,Credit Card,2021-07-21,Active,4348.17
4644,4875,Checking,2024-06-05,Active,125278.3
4645,3701,Checking,2024-12-19,Active,99433.97
4646,1514,Investment,2023-11-24,Active,110080.78
4647,2748,Credit Card,2024-12-25,Active,120178.03
4648,2169,Savings,2024-07-26,Active,106300.12
4649,361,Investment,2021-11-01,Closed,39459.53
4650,1424,Savings,2023-09-09,Closed,93990.04
4651,3226,Investment,2025-09-17,Active,82531.36
4652,681,Credit Card,2021-03-18,Active,142853.07
4653,1402,Savings,2024-03-04,Closed,22687.83
4654,2221,Checking,2022-01-23,Closed,74160.01
4655,4078,Savings,2024-06-18,Closed,68599.76
4656,4159,Checking,2021-05-17,Closed,955.18
4657,1104,Checking,2022-05-30,Active,95141.51
4658,682,Savings,2025-01-06,Active,111488.45
4659,796,Investment,2022-12-29,Active,8686.98
4660,1477,Savings,2024-10-07,Closed,58109.01
4661,3174,Savings,2024-08-09,Active,12810.62
4662,1238,Credit Card,2024-04-22,Active,102041.75
4663,3125,Investment,2024-08-12,Active,132301.27
4664,4606,Investment,2025-11-04,Closed,116494.78
4665,717,Checking,2025-10-09,Active,746.01
4666,1961,Checking,2024-07-03,Active,98914.21
4667,3912,Investment,2023-03-12,Active,113732.77
4668,170,Investment,2025-05-06,Active,133253.91
4669,1694,Credit Card,2022-03-24,Active,58973.69
4670,3313,Investment,2024-08-09,Closed,1783.81
4671,2789,Checking,2022-12-27,Active,97466.51
4672,2784,Checking,2025-08-30,Active,82485.61
4673,353,Savings,2023-05-03,Active,7669.43
4674,4838,Checking,2025-04-09,Active,147539.04
4675,3038,Credit Card,2023-06-02,Active,120097.77
4676,4793,Credit Card,2024-03-21,Active,126711.38
4677,2141,Investment,2022-03-09,Active,59169.5
4678,3046,Savings,2021-01-27,Active,66312.58
4679,756,Checking,2024-04-05,Active,111425.32
4680,2544,Savings,2024-06-05,Closed,74250.71
4681,2159,Checking,2024-06-03,Active,20522.86
4682,768,Investment,2023-07-11,Active,84741.98
4683,767,Investment,2021-09-01,Closed,66113.49
4684,3043,Checking,2021-02-17,Active,28647.13
4685,4045,Savings,2022-11-26,Active,50194.46
4686,3652,Savings,2022-12-27,Active,93308.79
4687,430,Savings,2025-01-06,Closed,5848.88
4688,1621,Checking,2024-04-09,Active,63962.83
4689,2385,Investment,2024-02-12,Closed,127623.53
4690,3242,Credit Card,2023-08-25,Active,115917.24
4691,2663,Credit Card,2021-06-03,Active,39177.32
4692,4046,Savings,2022-08-06,Active,74722.1
4693,4245,Savings,2021-08-03,Active,68999.98
4694,367,Checking,2025-04-11,Active,74140.63
4695,730,Checking,2025-10-20,Active,957.36
4696,1174,Checking,2025-07-01,Active,127137.8
4697,2107,Investment,2021-07-18,Active,89793.25
4698,202,Investment,2024-03-27,Active,73615.29
4699,4262,Credit Card,2024-01-01,Active,133050.38
4700,3266,Checking,2021-06-22,Closed,132067.46
4701,2136,Credit Card,2022-10-02,Active,42464.12
4702,4834,Investment,2022-08-15,Active,65408.45
4703,1158,Savings,2021-09-14,Closed,103627.77
4704,3637,Investment,2021-09-28,Active,3288.8
4705,2201,Checking,2025-05-18,Active,108763.44
4706,159,Savings,2025-03-08,Active,127788.13
4707,3378,Credit Card,2022-12-30,Active,135474.23
4708,4346,Credit Card,2024-04-18,Closed,81368.95
4709,3283,Savings,2022-05-28,Active,100466.98
4710,3685,Credit Card,2022-07-17,Active,131585.18
4711,520,Checking,2023-12-27,Active,35375.13
4712,2409,Investment,2024-02-14,Closed,13096.66
4713,2489,Credit Card,2022-09-14,Active,109921.72
4714,1840,Investment,2024-10-03,Active,56972.52
4715,304,Checking,2024-06-24,Active,66034.32
4716,1825,Investment,2025-05-13,Active,66696.68
4717,1771,Savings,2021-08-03,Active,27368.38
4718,4690,Checking,2021-02-02,Active,43183.87
4719,4864,Investment,2021-12-06,Active,23981.94
4720,1661,Investment,2022-08-28,Active,47943.03
4721,1308,Investment,2021-08-17,Closed,60784.67
4722,38,Investment,2025-08-08,Active,13749.37
4723,3098,Credit Card,2023-05-25,Closed,75554.57
4724,1312,Credit Card,2024-12-16,Active,110389.61
4725,3454,Savings,2023-01-09,Active,83740.39
4726,2701,Checking,2022-05-29,Active,108423.9
4727,2759,Savings,2021-02-06,Closed,29448.96
4728,1627,Credit Card,2025-03-09,Closed,147023.43
4729,3196,Checking,2024-05-19,Active,149843.54
4730,2411,Investment,2024-05-28,Active,21048.17
4731,3314,Credit Card,2025-06-14,Active,27904.59
4732,4554,Savings,2024-12-24,Active,52010.72
4733,1650,Investment,2021-02-15,Active,70211.19
4734,4923,Checking,2025-06-23,Active,119491.35
4735,4317,Investment,2024-11-26,Closed,141600.04
4736,621,Checking,2023-01-06,Active,136848.15
4737,1956,Credit Card,2022-07-22,Active,27312.61
4738,4324,Credit Card,2021-11-02,Active,41369.45
4739,713,Savings,2023-11-07,Active,116921.57
4740,4589,Checking,2023-12-03,Active,97765.35
4741,2520,Credit Card,2021-10-24,Active,68949.5
4742,2528,Savings,2022-04-01,Active,123206.64
4743,4873,Checking,2022-12-30,Active,66770.89
4744,3505,Investment,2023-07-05,Active,50440.3
4745,284,Credit Card,2025-05-11,Active,145784.16
4746,2611,Investment,2023-09-19,Active,98020.39
4747,3216,Investment,2025-10-25,Active,32982.9
4748,3188,Credit Card,2021-05-20,Active,145828.58
4749,3865,Checking,2022-07-30,Active,114789.89
4750,764,Investment,2025-08-29,Active,22899.75
4751,2589,Investment,2023-06-14,Active,96369.07
4752,4165,Savings,2025-04-25,Active,98061.14
4753,3413,Credit Card,2022-09-10,Active,66820.42
4754,1327,Investment,2024-11-25,Active,111814.73
4755,3884,Checking,2022-02-20,Closed,10713.12
4756,3204,Checking,2021-03-02,Closed,100619.99
4757,705,Investment,2024-05-04,Active,4334.82
4758,494,Savings,2021-05-06,Active,62141.69
4759,4185,Savings,2025-06-07,Active,139119.02
4760,3495,Savings,2025-08-25,Closed,78282.77
4761,4562,Investment,2023-08-29,Closed,57672.61
4762,2136,Savings,2021-01-01,Active,45000.38
4763,3860,Checking,2025-04-10,Active,52010.27
4764,1584,Credit Card,2023-07-15,Active,117043.54
4765,4356,Savings,2024-08-19,Closed,122858.27
4766,3536,Savings,2022-12-02,Active,137006.45
4767,3084,Credit Card,2023-09-08,Closed,27222.45
4768,3030,Credit Card,2025-04-09,Active,101294.34
4769,2118,Savings,2021-01-29,Active,87829.85
4770,4180,Savings,2025-03-29,Closed,54506.69
4771,2933,Savings,2022-11-06,Closed,98677.03
4772,1389,Checking,2022-01-07,Active,65986.11
4773,2718,Credit Card,2022-06-11,Closed,129907.9
4774,2934,Savings,2023-10-30,Active,10675.3
4775,4606,Investment,2025-02-01,Closed,115990.64
4776,4970,Investment,2021-12-03,Active,41247.66
4777,1967,Credit Card,2023-11-14,Active,129989.33
4778,4256,Checking,2023-07-13,Active,115511.86
4779,4242,Credit Card,2022-04-23,Active,34094.17
4780,1077,Investment,2025-08-13,Active,82592.69
4781,2546,Savings,2022-07-08,Active,9572.84
4782,2127,Checking,2025-08-07,Active,104982.51
4783,4224,Investment,2023-12-12,Active,81119.79
4784,3698,Savings,2023-04-01,Active,140745.24
4785,1427,Savings,2023-09-26,Active,66159.84
4786,3813,Checking,2021-08-01,Active,67091.92
4787,3737,Investment,2022-02-01,Active,51535.91
4788,3332,Investment,2021-09-09,Active,10214.17
4789,4005,Investment,2022-03-10,Closed,126789.24
4790,1922,Investment,2025-02-28,Active,9926.95
4791,165,Savings,2024-12-01,Active,85590.2
4792,962,Investment,2023-03-26,Closed,130136.45
4793,986,Savings,2023-05-19,Active,112136.47
4794,3254,Investment,2024-06-18,Closed,132043.79
4795,3222,Checking,2021-12-19,Active,27433.45
4796,3805,Savings,2024-03-12,Active,39016.19
4797,3317,Investment,2024-08-28,Closed,6841.08
4798,3735,Investment,2021-07-29,Closed,14254.34
4799,2193,Credit Card,2023-11-29,Closed,91647.84
4800,2736,Credit Card,2023-07-24,Active,29246.07
4801,2585,Checking,2021-11-06,Active,117879.57
4802,1550,Checking,2022-08-22,Active,116708.55
4803,1960,Credit Card,2022-05-30,Active,19722.2
4804,2343,Checking,2023-09-07,Active,52206.32
4805,2578,Savings,2023-11-27,Active,142320.44
4806,4566,Credit Card,2021-08-20,Active,66970.04
4807,4946,Investment,2021-01-04,Active,65500.33
4808,3868,Investment,2024-08-30,Active,124092.8
4809,959,Checking,2022-03-06,Closed,135310.65
4810,2440,Savings,2022-10-03,Active,29377.95
4811,2425,Credit Card,2021-11-27,Active,148164.06
4812,1827,Savings,2023-01-09,Active,104307.59
4813,1433,Checking,2025-07-28,Active,15484.75
