transaction_id,customer_id,account_id,transaction_date,transaction_type,amount,merchant_category,channel,status
34579,2647,2317,2025-07-18,Deposit,16.69,Utilities,Mobile,Failed
34580,2599,6297,2025-06-07,Transfer,41.31,Retail,Branch,Completed
34581,678,1865,2024-02-09,Transfer,96.25,Travel,ATM,Failed
34582,2260,5283,2025-11-15,Deposit,173.24,Education,Phone,Completed
34583,814,6807,2025-01-05,Transfer,131.94,Grocery,Phone,Failed
34584,1430,6116,2025-02-26,Purchase,27.32,Utilities,Mobile,Completed
34585,1509,277,2025-12-09,Payment,120.71,Healthcare,Mobile,Completed
34586,2813,2195,2025-04-25,Withdrawal,27.7,Entertainment,Mobile,Completed
34587,2127,7040,2025-09-20,Transfer,19.06,Retail,Mobile,Completed
34588,306,5343,2025-07-29,Deposit,9.69,Healthcare,Online,Completed
34589,1729,764,2024-09-11,Transfer,17.83,Entertainment,Online,Completed
34590,4676,5650,2024-09-14,Withdrawal,11.65,Education,Online,Completed
34591,2721,785,2024-01-19,Purchase,58.19,Transportation,Phone,Completed
34592,2226,1957,2025-11-10,Purchase,164.6,Utilities,Mobile,Completed
34593,4180,4470,2024-03-08,Withdrawal,53.22,Transportation,Phone,Completed
34594,1805,1235,2025-08-05,Transfer,108.29,Retail,Online,Pending
34595,823,5950,2024-08-13,Withdrawal,222.09,Grocery,ATM,Completed
34596,2178,1346,2024-10-15,Deposit,95.66,Grocery,Branch,Completed
34597,88,1022,2024-11-25,Purchase,30.7,Travel,ATM,Failed
34598,3946,948,2024-05-16,Deposit,200.24,Utilities,Phone,Completed
34599,3438,4005,2024-10-03,Transfer,170.12,Transportation,Online,Completed
34600,1353,4526,2024-10-17,Payment,129.1,Education,Mobile,Pending
34601,2966,4253,2024-02-20,Transfer,78.62,Grocery,Mobile,Pending
34602,3876,1872,2025-12-27,Purchase,32.27,Retail,Mobile,Pending
34603,4675,7102,2024-01-12,Transfer,299.34,Utilities,Online,Pending
34604,1457,474,2024-12-12,Deposit,66.8,Travel,Phone,Pending
34605,1325,6567,2025-10-28,Transfer,51.79,Entertainment,Online,Failed
34606,4936,2406,2025-11-08,Purchase,10.58,Healthcare,Phone,Pending
34607,1275,456,2024-04-22,Purchase,19.37,Retail,Phone,Completed
34608,2928,464,2024-03-12,Deposit,34.12,Dining,Branch,Failed
34609,2634,2607,2024-09-03,Payment,70.9,Transportation,Mobile,Completed
34610,3025,6789,2024-02-18,Payment,48.6,Education,Phone,Completed
34611,1985,1586,2025-04-09,Transfer,37.81,Utilities,Branch,Pending
34612,35,1209,2025-01-25,Payment,152.16,Dining,Online,Failed
34613,104,5333,2024-05-18,Payment,62.9,Healthcare,Branch,Completed
34614,725,677,2024-10-07,Transfer,45.97,Utilities,Phone,Pending
34615,4351,4235,2025-06-08,Purchase,33.33,Utilities,ATM,Pending
34616,2368,1167,2025-06-20,Payment,36331.16,Dining,Branch,Completed
34617,3857,3528,2025-10-01,Withdrawal,62.27,Retail,Mobile,Pending
34618,1326,3216,2024-04-18,Payment,29.8,Transportation,Phone,Completed
34619,3073,6663,2024-05-21,Payment,44.04,Travel,Phone,Completed
34620,641,4105,2024-01-08,Deposit,61.34,Healthcare,Branch,Completed
34621,1141,7090,2024-09-24,Withdrawal,29.21,Education,Mobile,Completed
34622,4842,5410,2024-01-07,Deposit,94.94,Transportation,Branch,Completed
34623,2379,847,2024-07-09,Purchase,338.7,Healthcare,Mobile,Completed
34624,2774,5894,2024-06-01,Purchase,271.55,Transportation,Phone,Completed
34625,3642,2892,2024-10-10,Purchase,31.59,Healthcare,ATM,Completed
34626,1672,559,2024-04-02,Purchase,5.17,Transportation,ATM,Completed
34627,1414,2052,2024-07-28,Transfer,191.18,Retail,ATM,Completed
34628,1811,7296,2024-01-12,Transfer,20.87,Transportation,Phone,Completed
34629,1265,4376,2024-01-11,Transfer,39.04,Utilities,Online,Completed
34630,2159,1893,2024-06-11,Payment,250.4,Travel,Online,Failed
34631,2229,5763,2025-01-28,Deposit,21.61,Retail,Mobile,Pending
34632,2686,2679,2025-03-13,Deposit,73.03,Utilities,Mobile,Completed
34633,4586,7492,2025-11-26,Payment,15.22,Retail,Phone,Completed
34634,2426,6162,2025-04-21,Deposit,46.46,Grocery,Mobile,Pending
34635,4863,4161,2024-07-14,Deposit,49.52,Dining,ATM,Failed
34636,2846,381,2025-06-05,Deposit,88.72,Healthcare,Phone,Failed
34637,4486,1132,2025-11-23,Transfer,35.12,Dining,ATM,Pending
34638,4023,7349,2024-05-13,Payment,81.78,Retail,ATM,Completed
34639,4839,6017,2024-09-02,Payment,69.85,Travel,Mobile,Completed
34640,3756,2257,2025-02-25,Purchase,62.73,Entertainment,Branch,Completed
34641,3123,3888,2024-11-10,Withdrawal,23.71,Dining,Mobile,Failed
34642,611,4122,2025-11-18,Transfer,5.86,Healthcare,Online,Pending
34643,4042,2737,2024-05-05,Withdrawal,11.65,Entertainment,Online,Completed
34644,4822,529,2025-06-20,Transfer,46.98,Entertainment,Branch,Completed
34645,3263,1358,2024-01-26,Purchase,96.44,Education,Phone,Pending
34646,2623,5053,2025-02-23,Withdrawal,39.17,Travel,ATM,Failed
34647,4607,7225,2024-12-13,Transfer,23.88,Healthcare,Mobile,Pending
34648,522,5734,2025-07-25,Payment,89.81,Grocery,Phone,Pending
34649,4997,107,2025-01-27,Withdrawal,102.67,Retail,Branch,Failed
34650,915,2602,2024-01-29,Payment,97.97,Healthcare,Online,Completed
34651,148,1633,2025-10-17,Payment,33.16,Education,Branch,Completed
34652,1269,3214,2024-11-06,Withdrawal,39.16,Travel,Phone,Completed
34653,722,482,2024-06-20,Deposit,49.61,Entertainment,Phone,Failed
34654,600,21,2025-02-11,Deposit,44.43,Healthcare,Mobile,Completed
34655,2233,6068,2025-04-23,Deposit,81.63,Utilities,Online,Completed
34656,3465,2624,2025-07-23,Purchase,160.11,Entertainment,Online,Failed
34657,3205,7280,2024-05-06,Withdrawal,39.71,Retail,Mobile,Pending
34658,4339,6147,2024-12-13,Deposit,136.53,Healthcare,Phone,Completed
34659,3167,1201,2024-01-15,Deposit,83.32,Healthcare,Phone,Pending
34660,4526,6393,2025-06-04,Payment,32.55,Entertainment,ATM,Completed
34661,3809,5011,2025-01-12,Payment,171.91,Healthcare,ATM,Completed
34662,3826,5609,2024-04-06,Deposit,23.19,Transportation,Phone,Completed
34663,3724,2453,2025-10-05,Payment,58.43,Entertainment,Phone,Failed
34664,3404,792,2024-10-25,Transfer,26.61,Education,ATM,Completed
34665,1764,5896,2024-11-06,Payment,22.25,Grocery,Phone,Pending
34666,4701,2083,2025-04-30,Withdrawal,85.43,Entertainment,Phone,Completed
34667,4030,1394,2024-02-24,Payment,26.61,Retail,ATM,Completed
34668,96,3316,2025-04-19,Purchase,15.69,Transportation,Online,Completed
34669,4562,1553,2024-06-27,Transfer,216.74,Dining,Phone,Completed
34670,128,4537,2024-03-23,Payment,26.1,Retail,Mobile,Failed
34671,4140,5665,2024-06-27,Deposit,71.62,Entertainment,Mobile,Completed
34672,2977,1731,2025-01-13,Deposit,55.12,Dining,ATM,Pending
34673,3674,4454,2025-05-15,Payment,367.27,Travel,Branch,Completed
34674,2801,905,2025-05-16,Purchase,18.56,Grocery,ATM,Completed
34675,3881,7378,2025-10-28,Withdrawal,42.98,Education,Online,Failed
34676,2592,4491,2025-11-22,Transfer,171.34,Transportation,Mobile,Completed
34677,417,748,2025-12-04,Withdrawal,112.27,Dining,Branch,Failed
34678,1367,228,2024-01-05,Deposit,46.44,Transportation,ATM,Completed
34679,875,3416,2024-11-13,Withdrawal,35.36,Entertainment,Online,Completed
34680,4970,6617,2024-06-24,Transfer,27.93,Transportation,Branch,Completed
34681,1190,308,2025-06-02,Deposit,93.36,Healthcare,Phone,Failed
34682,698,1587,2024-05-28,Transfer,49.09,Transportation,ATM,Failed
34683,3052,246,2025-10-05,Withdrawal,74.64,Grocery,Phone,Completed
34684,1641,5893,2025-11-07,Payment,15.69,Healthcare,Mobile,Pending
34685,991,2908,2025-08-07,Deposit,70.03,Education,Phone,Pending
34686,2017,3774,2024-08-12,Payment,130.08,Entertainment,Mobile,Completed
34687,4449,7242,2025-10-25,Purchase,131.21,Transportation,Online,Completed
34688,1656,7386,2025-08-29,Withdrawal,30.93,Dining,Mobile,Completed
34689,2620,72,2024-11-21,Transfer,56.02,Travel,Mobile,Completed
34690,2799,2743,2025-11-04,Payment,9912.16,Utilities,Mobile,Completed
34691,4637,1470,2025-11-12,Purchase,35989.48,Entertainment,Phone,Completed
34692,4022,1918,2025-02-04,Payment,51.88,Utilities,Mobile,Completed
34693,2316,7373,2024-09-28,Purchase,65.16,Grocery,Mobile,Failed
34694,1092,1423,2024-05-22,Withdrawal,44.08,Travel,Online,Failed
34695,4700,2121,2025-09-12,Deposit,31.41,Retail,Online,Failed
34696,3280,2855,2025-03-20,Purchase,77.3,Travel,ATM,Pending
34697,2258,581,2025-11-26,Deposit,93.03,Grocery,Branch,Completed
34698,4476,5743,2024-12-12,Purchase,154.71,Grocery,Online,Completed
34699,3437,713,2025-05-21,Payment,99.05,Education,Branch,Completed
34700,3849,2018,2024-11-30,Purchase,55.38,Healthcare,Mobile,Completed
34701,454,7398,2025-10-23,Purchase,56.33,Education,Phone,Completed
34702,1938,3303,2025-03-31,Withdrawal,148.57,Travel,ATM,Failed
34703,3586,2218,2024-08-31,Purchase,36.5,Entertainment,Mobile,Completed
34704,1729,7403,2025-05-05,Payment,29.52,Entertainment,ATM,Completed
34705,3787,5444,2025-09-08,Transfer,26.89,Healthcare,Branch,Completed
34706,1997,4143,2024-12-08,Payment,212.66,Education,Branch,Failed
34707,4431,4234,2025-05-25,Purchase,7.02,Entertainment,ATM,Completed
34708,4690,4718,2025-05-07,Transfer,109.45,Dining,Branch,Completed
34709,2840,3253,2024-04-25,Deposit,60.52,Transportation,Branch,Completed
34710,2450,767,2024-09-21,Withdrawal,25.96,Transportation,Phone,Completed
34711,4304,1631,2024-04-15,Withdrawal,38.62,Transportation,ATM,Completed
34712,4931,7124,2024-09-27,Withdrawal,59.29,Grocery,Phone,Completed
34713,2069,3222,2025-12-21,Purchase,99.39,Travel,Branch,Failed
34714,3641,6560,2024-11-05,Purchase,67.87,Transportation,Online,Completed
34715,4958,1899,2025-08-27,Withdrawal,84.52,Dining,Phone,Completed
34716,4946,1472,2024-08-27,Transfer,111.04,Transportation,Mobile,Completed
34717,1134,54,2024-09-05,Deposit,1341.7,Travel,Branch,Completed
34718,1463,2020,2025-01-04,Withdrawal,141.09,Entertainment,Online,Completed
34719,4483,7354,2025-01-30,Deposit,171.65,Transportation,Branch,Pending
34720,1299,7209,2024-03-13,Withdrawal,79.08,Entertainment,Mobile,Pending
34721,806,26,2024-01-05,Purchase,10.46,Education,Mobile,Completed
34722,1031,4534,2025-12-12,Deposit,85.42,Utilities,Mobile,Completed
34723,3853,2993,2024-10-08,Purchase,180.2,Dining,ATM,Pending
34724,4757,4110,2024-07-31,Transfer,11.14,Dining,Mobile,Failed
34725,4941,5676,2025-04-19,Purchase,64.49,Entertainment,Phone,Completed
34726,3695,5354,2024-12-26,Deposit,30.55,Grocery,Branch,Completed
34727,1152,4252,2024-09-09,Transfer,35.6,Transportation,Mobile,Failed
34728,4348,2603,2024-06-30,Transfer,146.72,Dining,Online,Completed
34729,544,5630,2025-12-28,Withdrawal,90.98,Entertainment,Phone,Pending
34730,4107,2086,2024-12-07,Purchase,158.9,Retail,Mobile,Completed
34731,1354,204,2025-12-25,Payment,20.51,Transportation,Online,Completed
34732,4520,889,2024-08-10,Deposit,57.46,Education,Mobile,Completed
34733,4207,7500,2024-11-01,Deposit,93.89,Grocery,Phone,Completed
34734,2762,5214,2024-02-08,Withdrawal,208.04,Healthcare,Mobile,Completed
34735,4249,310,2025-12-29,Purchase,6217.09,Retail,ATM,Completed
34736,3897,811,2025-06-27,Transfer,43.68,Utilities,Branch,Failed
34737,134,6702,2024-12-27,Purchase,70.6,Grocery,Branch,Completed
34738,413,3699,2024-11-17,Deposit,208.04,Grocery,Branch,Completed
34739,2148,4258,2025-07-07,Purchase,148.07,Education,Online,Completed
34740,1337,4213,2024-03-23,Purchase,334.13,Education,Phone,Completed
34741,3182,7331,2024-07-21,Withdrawal,135.21,Dining,Online,Failed
34742,4752,6638,2025-12-01,Withdrawal,33.12,Transportation,Mobile,Completed
34743,4333,7439,2025-06-15,Purchase,29.55,Dining,Branch,Pending
34744,37,6833,2024-11-04,Deposit,33.46,Dining,ATM,Failed
34745,2264,670,2024-06-27,Deposit,199.29,Entertainment,Online,Completed
34746,3982,562,2024-06-01,Transfer,207.09,Transportation,Branch,Completed
34747,2901,1924,2024-08-26,Payment,11.07,Entertainment,Mobile,Completed
34748,3424,1128,2024-04-23,Purchase,30.32,Transportation,Mobile,Completed
34749,2746,5793,2025-08-18,Transfer,220.46,Utilities,Online,Completed
34750,2961,4583,2025-04-11,Payment,42.01,Transportation,Online,Completed
34751,1780,3979,2025-09-20,Transfer,11.45,Entertainment,Branch,Completed
34752,4697,3226,2025-09-02,Payment,22.34,Travel,Mobile,Completed
34753,225,729,2025-03-09,Deposit,292.72,Dining,Online,Completed
34754,3237,7466,2025-03-24,Purchase,34.24,Transportation,Branch,Completed
34755,2213,1154,2024-02-24,Purchase,274.08,Travel,Mobile,Completed
34756,4659,3812,2024-05-18,Withdrawal,36.98,Retail,Online,Completed
34757,1059,2327,2025-10-02,Transfer,123.15,Utilities,Mobile,Completed
34758,4379,3,2025-06-17,Withdrawal,30.3,Education,Branch,Completed
34759,854,3361,2025-06-16,Withdrawal,124.52,Grocery,Mobile,Completed
34760,2164,6721,2025-05-13,Payment,176.82,Utilities,Online,Pending
34761,4472,6829,2025-08-12,Purchase,6.99,Travel,Branch,Pending
34762,3457,3343,2024-12-02,Deposit,22.12,Dining,Online,Completed
34763,2098,6064,2025-05-06,Payment,18.59,Education,Online,Completed
34764,1440,2773,2024-02-21,Transfer,53.0,Grocery,Mobile,Failed
34765,4679,5970,2025-06-01,Deposit,22.89,Grocery,Phone,Completed
34766,3870,3142,2025-01-27,Purchase,652.24,Retail,Phone,Completed
34767,1709,5686,2024-03-22,Payment,826.52,Dining,Online,Completed
34768,1909,2869,2024-01-01,Withdrawal,26.23,Retail,Online,Completed
34769,4110,5908,2025-11-07,Deposit,99.86,Education,Phone,Completed
34770,2279,2845,2024-10-05,Withdrawal,9.94,Travel,Branch,Failed
34771,3065,6174,2024-12-14,Payment,21.25,Healthcare,Mobile,Pending
34772,859,4615,2025-11-23,Payment,53.7,Utilities,Phone,Completed
34773,2731,2147,2024-10-16,Purchase,90.94,Entertainment,Branch,Completed
34774,1273,4883,2024-03-24,Deposit,72.61,Education,Branch,Completed
34775,3104,6255,2025-02-07,Payment,45.23,Dining,Branch,Failed
34776,2324,6487,2024-08-08,Payment,17.77,Travel,Mobile,Pending
34777,3097,5225,2024-03-30,Withdrawal,60.98,Grocery,Branch,Completed
34778,2170,7450,2024-05-28,Payment,104.66,Utilities,Online,Pending
34779,2644,3366,2024-10-19,Payment,93.92,Education,Mobile,Pending
34780,1105,314,2025-11-17,Payment,110.96,Healthcare,Phone,Pending
34781,1825,3892,2025-03-01,Payment,411.67,Retail,Phone,Failed
34782,3657,311,2024-11-14,Transfer,168.56,Dining,Phone,Completed
34783,306,5343,2025-01-29,Purchase,51.14,Transportation,Online,Completed
34784,658,5644,2024-04-02,Purchase,47.73,Healthcare,ATM,Completed
34785,756,4679,2024-09-08,Transfer,55.09,Entertainment,Phone,Completed
34786,1228,1365,2025-07-17,Purchase,131.51,Retail,Branch,Completed
34787,4878,7057,2025-07-30,Withdrawal,15.01,Travel,Branch,Completed
34788,3946,948,2024-09-22,Withdrawal,55.85,Healthcare,Phone,Completed
34789,4161,4157,2024-01-19,Withdrawal,22.85,Grocery,ATM,Completed
34790,2265,5932,2025-04-21,Payment,83.17,Utilities,Phone,Failed
34791,3191,3510,2025-06-25,Deposit,19.52,Grocery,Branch,Completed
34792,3945,7472,2025-05-22,Transfer,73.94,Utilities,Mobile,Completed
34793,4136,2475,2024-08-10,Transfer,45.32,Transportation,ATM,Completed
34794,185,1014,2024-10-14,Deposit,69.48,Healthcare,ATM,Completed
34795,3025,6789,2025-03-21,Purchase,36.16,Education,Branch,Pending
34796,1193,1070,2025-07-05,Purchase,51.17,Entertainment,Phone,Completed
34797,2286,3601,2025-01-25,Withdrawal,393.56,Transportation,Phone,Failed
34798,3999,7251,2024-12-05,Transfer,323.88,Healthcare,Phone,Failed
34799,3094,2226,2025-12-03,Payment,336.98,Dining,Phone,Completed
34800,3665,7118,2025-07-13,Withdrawal,33.41,Dining,Branch,Completed
34801,2267,3646,2025-04-22,Purchase,56.85,Grocery,Online,Pending
34802,3150,1754,2025-05-17,Payment,95.89,Transportation,Online,Completed
34803,4338,4100,2024-08-07,Transfer,52.15,Dining,Online,Failed
34804,4032,2449,2024-03-18,Payment,47.34,Healthcare,Phone,Pending
34805,1701,4512,2024-03-02,Purchase,103.13,Travel,Online,Failed
34806,130,3019,2025-11-14,Transfer,43168.29,Transportation,ATM,Completed
34807,4814,1956,2025-08-15,Withdrawal,44.54,Education,Phone,Completed
34808,2983,7052,2024-01-26,Deposit,317.11,Grocery,Phone,Pending
34809,1680,4091,2024-01-31,Transfer,43.47,Dining,Branch,Completed
34810,1440,5799,2025-02-18,Deposit,52.35,Healthcare,Online,Completed
34811,3546,6414,2024-09-30,Purchase,110.56,Utilities,Branch,Completed
34812,4032,7115,2025-06-23,Transfer,33.61,Education,Online,Failed
34813,630,5365,2025-01-07,Transfer,80.33,Healthcare,Phone,Completed
34814,4256,4778,2024-12-14,Withdrawal,101.43,Travel,Mobile,Completed
34815,3204,3626,2025-06-27,Payment,88.66,Education,Branch,Pending
34816,4257,5779,2024-01-10,Deposit,51.18,Travel,Phone,Completed
34817,61,7229,2024-08-21,Deposit,694.81,Grocery,Branch,Pending
34818,3700,4200,2025-03-09,Transfer,20.86,Dining,ATM,Failed
34819,4768,3276,2025-05-21,Transfer,191.71,Grocery,ATM,Failed
34820,1312,7337,2025-02-02,Transfer,95.96,Dining,ATM,Failed
34821,4967,18,2025-10-11,Purchase,19.19,Grocery,Mobile,Completed
34822,4118,4997,2025-05-09,Purchase,34.69,Education,Branch,Pending
34823,769,654,2024-12-06,Transfer,39.01,Entertainment,Phone,Completed
34824,1077,827,2024-01-06,Deposit,294.54,Education,Online,Completed
34825,2342,454,2025-12-18,Transfer,5.17,Travel,Phone,Completed
34826,4996,1664,2025-03-08,Purchase,29.03,Travel,Branch,Completed
34827,717,4665,2025-02-20,Payment,101.23,Travel,Branch,Completed
34828,3020,5989,2024-05-06,Purchase,75.04,Education,Mobile,Completed
34829,1339,330,2024-09-16,Purchase,62.94,Retail,Branch,Failed
34830,4178,3199,2025-02-10,Transfer,27560.38,Grocery,Mobile,Completed
34831,342,1741,2024-07-10,Purchase,65.23,Dining,Branch,Completed
34832,2198,2620,2025-12-21,Deposit,58.04,Dining,ATM,Failed
34833,462,530,2024-02-26,Payment,116.67,Education,ATM,Completed
34834,3212,5791,2024-04-30,Withdrawal,48.37,Retail,Phone,Completed
34835,1473,4300,2025-09-18,Transfer,40.96,Entertainment,ATM,Pending
34836,3731,999,2025-08-26,Payment,22.47,Transportation,Online,Completed
34837,2472,3676,2024-11-10,Transfer,179.33,Utilities,ATM,Completed
34838,4456,2763,2024-01-08,Payment,144.52,Travel,ATM,Completed
34839,2224,875,2025-08-18,Purchase,814.65,Entertainment,Branch,Pending
34840,1087,1784,2025-05-04,Purchase,198.49,Travel,Online,Completed
34841,2420,7041,2025-08-04,Withdrawal,98.7,Education,ATM,Completed
34842,3652,404,2025-09-08,Deposit,81.28,Transportation,Branch,Pending
34843,245,728,2024-02-13,Deposit,177.19,Healthcare,Phone,Completed
34844,4896,3354,2025-12-14,Purchase,136.69,Entertainment,Phone,Pending
34845,1648,2663,2024-03-21,Purchase,74.3,Healthcare,ATM,Completed
34846,3015,6590,2024-11-06,Purchase,26.17,Retail,Phone,Pending
34847,1122,1113,2025-02-17,Payment,19.09,Retail,Branch,Completed
34848,2877,856,2025-12-01,Payment,22456.23,Retail,Mobile,Completed
34849,3884,4755,2024-05-14,Transfer,251.19,Grocery,Mobile,Completed
34850,3875,3092,2025-01-16,Transfer,118.74,Transportation,Online,Completed
34851,917,1937,2025-09-04,Payment,11.46,Dining,Mobile,Completed
34852,4901,5450,2024-09-23,Deposit,154.23,Education,Phone,Completed
34853,677,5010,2025-11-21,Withdrawal,232.57,Utilities,Online,Completed
34854,926,5266,2024-09-30,Deposit,119.12,Grocery,Phone,Completed
34855,3113,6925,2025-06-13,Deposit,25.07,Travel,Branch,Pending
34856,3842,3973,2024-03-18,Purchase,41.92,Transportation,Branch,Completed
34857,3172,7484,2024-12-04,Withdrawal,36.66,Travel,Branch,Failed
34858,207,290,2024-10-17,Withdrawal,73.58,Dining,Mobile,Completed
34859,3231,3057,2024-06-02,Withdrawal,46.07,Travel,Mobile,Failed
34860,4120,6511,2024-10-30,Payment,78.01,Education,ATM,Pending
34861,3117,7445,2025-10-12,Transfer,58.06,Grocery,Phone,Completed
34862,1522,4061,2024-03-20,Payment,208.74,Transportation,ATM,Failed
34863,4776,4940,2024-07-25,Purchase,33.71,Travel,Branch,Completed
34864,4544,5104,2024-01-26,Deposit,10.94,Grocery,Branch,Failed
34865,1714,7101,2024-09-26,Purchase,24.72,Education,ATM,Completed
34866,3668,3375,2024-07-03,Withdrawal,67.94,Utilities,ATM,Completed
34867,4326,1883,2025-11-12,Payment,23.65,Dining,Online,Completed
34868,4174,58,2025-05-20,Transfer,58.32,Transportation,Online,Pending
34869,1883,3210,2025-10-20,Payment,46.93,Grocery,Mobile,Failed
34870,713,5038,2024-03-12,Purchase,18.97,Travel,ATM,Completed
34871,1625,3758,2024-09-14,Transfer,50.96,Retail,Online,Completed
34872,2201,6423,2025-05-31,Transfer,55.77,Grocery,Mobile,Completed
34873,764,4750,2024-12-14,Withdrawal,119.75,Education,ATM,Completed
34874,4055,360,2024-08-01,Deposit,13.25,Healthcare,Mobile,Completed
34875,3743,1459,2024-12-25,Payment,183.1,Education,ATM,Failed
34876,1489,6524,2024-03-21,Payment,68.13,Healthcare,ATM,Completed
34877,646,304,2024-05-28,Deposit,28.85,Entertainment,Mobile,Completed
34878,1474,2820,2024-12-28,Transfer,28.74,Transportation,Mobile,Pending
34879,2517,2054,2025-03-22,Transfer,21.57,Grocery,Branch,Failed
34880,4652,625,2025-07-02,Purchase,9.47,Entertainment,Branch,Failed
34881,2319,4507,2024-07-10,Deposit,14.54,Travel,Branch,Completed
34882,3883,6435,2024-08-05,Withdrawal,55.8,Healthcare,ATM,Completed
34883,1368,991,2025-06-30,Payment,99.39,Utilities,ATM,Failed
34884,1437,6919,2024-11-10,Transfer,16.48,Retail,Phone,Completed
34885,2788,6251,2025-01-06,Payment,28.91,Travel,Mobile,Failed
34886,2024,2827,2024-06-02,Payment,185.43,Education,Mobile,Completed
34887,646,4077,2024-08-25,Transfer,285.26,Dining,ATM,Completed
34888,3075,2797,2025-12-01,Purchase,78.7,Healthcare,Mobile,Failed
34889,2590,4241,2025-02-06,Deposit,208.33,Education,Phone,Completed
34890,2328,3815,2024-08-10,Payment,75.74,Education,Branch,Pending
34891,963,1384,2024-01-24,Payment,6.32,Dining,Mobile,Completed
34892,1680,3124,2025-11-14,Transfer,130.29,Utilities,Phone,Failed
34893,2238,2006,2024-01-25,Deposit,110.92,Grocery,Online,Completed
34894,3619,2675,2024-11-13,Purchase,12690.05,Education,Mobile,Completed
34895,4202,6819,2025-04-17,Payment,37.42,Travel,Online,Completed
34896,2297,205,2024-07-21,Payment,45.68,Entertainment,Online,Completed
34897,4032,7115,2025-08-19,Transfer,233.75,Dining,Mobile,Failed
34898,1867,5764,2024-08-16,Purchase,118.21,Retail,Mobile,Pending
34899,4357,6044,2025-10-01,Purchase,61.42,Retail,Mobile,Completed
34900,4777,5255,2025-04-03,Purchase,93.06,Dining,ATM,Pending
34901,2668,5304,2025-06-22,Withdrawal,98.83,Utilities,Branch,Completed
34902,1680,3124,2025-08-06,Withdrawal,28.37,Retail,ATM,Pending
34903,3113,6925,2024-08-19,Transfer,17.93,Travel,Phone,Completed
34904,1825,3892,2025-12-26,Purchase,21.76,Travel,Branch,Completed
34905,3406,299,2024-09-27,Payment,18.58,Education,Phone,Completed
34906,3394,5095,2025-09-07,Transfer,151.4,Healthcare,Online,Pending
34907,926,5266,2024-10-19,Payment,68.63,Travel,Online,Completed
34908,1510,6230,2024-01-31,Deposit,45.92,Healthcare,Online,Failed
34909,613,5940,2025-05-16,Withdrawal,19.73,Travel,Mobile,Completed
34910,3452,1255,2024-12-08,Transfer,34.46,Retail,Branch,Completed
34911,2051,7375,2024-12-06,Purchase,58.93,Education,Mobile,Completed
34912,714,5812,2025-09-15,Withdrawal,101.44,Healthcare,ATM,Completed
34913,2748,5372,2025-08-12,Withdrawal,46.57,Travel,Branch,Completed
34914,3920,6154,2024-08-07,Purchase,58.6,Utilities,Online,Failed
34915,1283,3093,2025-05-26,Purchase,64.75,Transportation,Online,Completed
34916,3211,7089,2024-03-14,Payment,54.64,Transportation,Phone,Failed
34917,969,5,2025-04-11,Purchase,47.34,Retail,Mobile,Completed
34918,3104,3067,2025-04-11,Purchase,25.47,Healthcare,Mobile,Completed
34919,4313,4185,2024-01-05,Purchase,220.33,Dining,ATM,Pending
34920,1846,3987,2025-07-26,Payment,170.62,Grocery,Phone,Completed
34921,1850,5759,2024-01-12,Purchase,9.38,Healthcare,ATM,Completed
34922,1736,3909,2024-02-02,Payment,233.28,Entertainment,Online,Completed
34923,2172,4472,2025-01-07,Purchase,189.75,Healthcare,Mobile,Completed
34924,2280,3899,2024-08-20,Transfer,71.82,Healthcare,Branch,Completed
34925,1535,6229,2025-02-09,Payment,31.15,Transportation,Online,Pending
34926,2904,4387,2025-05-17,Payment,85.27,Travel,Online,Pending
34927,196,2266,2024-02-08,Transfer,85.22,Transportation,Branch,Completed
34928,3284,1568,2025-08-13,Payment,26.28,Education,Branch,Completed
34929,1929,1942,2024-07-05,Payment,202.1,Entertainment,Phone,Completed
34930,4353,6164,2024-04-22,Deposit,18.0,Travel,ATM,Completed
34931,3292,3293,2024-03-07,Payment,79.11,Utilities,Online,Completed
34932,3441,833,2024-03-25,Deposit,75.29,Transportation,Phone,Failed
34933,151,6623,2024-09-30,Withdrawal,129.32,Travel,Phone,Completed
34934,2079,675,2024-11-05,Payment,8.45,Travel,Phone,Completed
34935,2088,3606,2025-03-31,Payment,14.98,Transportation,Online,Failed
34936,2074,5911,2024-03-01,Payment,376.44,Grocery,Branch,Pending
34937,2289,4480,2025-08-15,Payment,121.01,Dining,ATM,Completed
34938,3998,3968,2025-02-27,Deposit,197.63,Travel,Mobile,Failed
34939,4058,3994,2024-01-22,Transfer,111.32,Utilities,Online,Completed
34940,1031,1248,2025-11-12,Purchase,19.48,Utilities,Online,Completed
34941,4220,5045,2024-01-15,Payment,23.36,Entertainment,Mobile,Completed
34942,280,4985,2025-05-14,Purchase,203.34,Education,Branch,Failed
34943,2858,1692,2024-03-10,Deposit,33.49,Education,ATM,Completed
34944,4435,4149,2024-11-18,Deposit,73.25,Utilities,Branch,Completed
34945,645,7085,2025-05-07,Deposit,205.56,Utilities,Phone,Completed
34946,431,3807,2025-04-17,Deposit,126.92,Retail,Branch,Pending
34947,4996,1926,2025-12-05,Deposit,206.02,Utilities,Mobile,Failed
34948,1118,1829,2025-11-02,Transfer,14.42,Grocery,ATM,Completed
34949,117,2957,2025-03-28,Payment,26.75,Education,Online,Completed
34950,3935,7174,2024-07-18,Deposit,12.33,Utilities,Branch,Completed
